
694,Ben Howard,"1,669,894,664","643,029",60,0,4,27,53,12/27/21
695,Lil Dicky,"1,667,883,757","120,147,438",23,0,5,16,23,01/13/22
696,Leona Lewis,"1,667,535,825","49,902,217",133,0,4,17,74,02/05/22
697,Old Dominion,"1,666,388,615","2,344,271",85,0,6,26,55,01/12/22
698,Calle 13,"1,662,465,310","101,517,310",81,0,4,32,76,11/17/21
699,Michael Silverman,"1,660,294,072","202,368",934,0,0,45,224,02/26/21
700,Sade,"1,658,413,138","1,370,349",117,0,5,37,109,12/16/21
701,Charlie Brown Jr.,"1,658,184,473","35,913,063",278,0,1,31,172,12/02/21
702,Denzel Curry,"1,652,845,070","452,359,860",118,0,2,40,93,02/07/22
703,Owl City,"1,651,691,885","83,245,272",109,0,2,25,101,08/18/21
704,Gerardo Ortiz,"1,642,590,276","411,753,848",233,0,1,36,170,02/12/21
705,Swedish House Mafia,"1,641,850,031","1,825,989",36,0,5,16,30,10/18/21
706,Bruno & Marrone,"1,641,516,050","214,399,361",412,0,1,36,193,12/04/21
707,Feid,"1,638,808,269","2,014,323,293",124,0,2,34,88,01/30/22
708,CHVRCHES,"1,638,501,990","5,201,863",118,0,2,31,84,01/05/22
709,Alice In Chains,"1,634,069,492","153,039",151,0,4,33,101,01/13/22
710,Brent Faiyaz,"1,629,252,555","724,500,953",47,0,6,31,47,02/07/22
711,Afrojack,"1,628,200,244","1,395,253,007",305,0,2,32,121,05/02/21
712,Niska,"1,626,437,153","549,636,654",109,0,1,44,106,12/02/21
713,Incubus,"1,624,593,194",0,229,0,3,28,128,09/02/21
714,Gryffin,"1,624,514,140","414,715,959",120,0,6,24,72,04/23/21
715,Miranda Lambert,"1,622,907,291","180,079,448",193,0,2,30,154,02/07/22
716,Mike Perry,"1,622,103,022","25,772,096",48,0,3,19,40,01/03/22
717,Elevation Worship,"1,620,461,758","12,831,641",240,0,1,34,169,10/01/21
718,Powfu,"1,617,907,608","107,941,893",66,1,1,12,62,09/03/21
719,Saweetie,"1,617,643,191","434,429,071",65,0,4,23,53,02/05/22
720,Tee Grizzley,"1,617,436,989","139,751,443",129,0,3,24,109,05/12/21
721,Sting,"1,617,243,342","231,599,364",479,0,3,22,192,12/26/21
722,Yo Gotti,"1,612,651,009","1,174,641,342",479,0,2,27,130,07/04/21
723,Los Tigres Del Norte,"1,612,543,190","141,929,772",629,0,0,34,233,09/06/21
724,Mon Laferte,"1,610,959,955","289,774,448",137,0,4,29,112,02/04/22
725,Gigi D'Agostino,"1,607,853,514","811,917",423,1,2,7,29,07/02/21
726,Daya,"1,607,179,325","2,013,776,145",44,0,4,17,38,12/29/21
727,Sean Kingston,"1,606,272,045","138,827,630",134,0,5,16,43,02/02/22
728,Eladio Carrion,"1,604,802,553","188,838,069",134,0,3,42,122,01/28/22
729,MKTO,"1,602,315,399","11,891,762",29,0,1,14,28,01/27/22
730,Ezhel,"1,600,813,126","163,500,914",60,0,1,45,56,01/16/22
731,Taio Cruz,"1,599,916,213","24,566,920",92,0,4,14,41,12/27/21
732,The Pussycat Dolls,"1,596,525,700","22,224,716",54,0,4,15,40,01/31/22
733,John Lennon,"1,593,730,862","5,619,348",351,0,3,20,81,12/09/21
734,Stromae,"1,592,832,884","60,176,835",46,0,4,22,36,01/17/22
735,Chayanne,"1,592,266,755","116,607,867",235,0,4,26,93,01/07/22
736,Gera MX,"1,590,703,057","383,957,886",161,0,1,43,138,01/05/22
737,Roxette,"1,590,190,541","301,834",441,0,3,18,90,01/23/22
738,TKKG,"1,590,067,517",0,"4,763",0,0,0,28,01/02/21
739,Beret,"1,586,857,502","43,424,522",48,0,3,40,47,10/04/21
740,Kollegah,"1,584,591,974","94,663,622",551,0,0,39,289,10/14/21
741,Frédéric Chopin,"1,580,987,576","1,163,362","9,790",0,0,20,229,08/06/21
742,Wale,"1,580,208,020","1,154,717,634",238,0,3,33,130,01/05/21
743,Darell,"1,574,554,327","4,304,120,013",126,0,4,29,87,11/17/21
744,AJ Tracey,"1,574,189,249","154,919,341",97,0,6,27,83,01/03/22
745,Summer Cem,"1,573,975,905","304,963,253",196,0,2,35,118,12/03/21
746,Shania Twain,"1,573,628,101","176,149,788",166,0,4,23,96,02/06/22
747,Conor Maynard,"1,573,210,113","290,548,203",128,0,3,37,81,07/10/21
748,Kylie Minogue,"1,565,400,726","113,512,582",890,0,2,33,161,01/29/22
749,Ruth B.,"1,564,088,082","4,366,567",48,0,4,13,31,01/25/22
750,fun.,"1,563,903,413","179,922",26,0,3,16,25,09/22/21
751,Yung Gravy,"1,560,336,653","9,378,234",72,0,3,29,69,11/21/21
752,WILLOW,"1,558,641,711","236,355,337",75,0,3,14,69,02/06/22
753,Ghostemane,"1,558,303,975","58,519,741",139,0,2,34,107,01/22/22
754,Gente De Zona,"1,552,539,697","1,252,561,307",111,0,3,20,76,09/23/21
755,Jasmine Thompson,"1,547,569,251","907,334,130",116,0,3,37,88,12/27/21
756,Nas,"1,546,917,718","652,936,327",302,0,2,32,163,01/06/21
757,Paul Simon,"1,545,860,530","70,049,410",429,0,3,20,106,12/24/21
758,Arcade Fire,"1,544,493,520","10,763,261",103,0,3,45,82,12/17/21
759,Lionel Richie,"1,543,801,038","48,659,300",289,0,6,17,67,02/03/22
760,Die drei !!!,"1,543,605,722","23,498,439","2,798",0,0,0,58,10/09/21
761,Guaynaa,"1,541,206,062","88,976,740",60,0,5,16,39,11/06/21
762,Surfaces,"1,541,200,289",0,67,0,1,19,61,01/24/22
763,Jon Pardi,"1,538,563,400","135,933,304",64,0,4,20,48,02/01/22
764,Luísa Sonza,"1,538,328,054","7,920,031",64,0,3,33,52,01/26/22
765,Sufjan Stevens,"1,537,720,483","30,503,692",388,0,1,26,170,08/07/21
766,Chencho Corleone,"1,536,842,016","861,600,930",19,0,5,14,18,01/08/22
767,Bullet For My Valentine,"1,536,671,205","28,839",172,0,2,38,95,01/19/22
768,Nina Simone,"1,533,040,654","19,517,279",540,0,2,22,131,01/27/22
769,The National,"1,532,521,751","81,968,174",210,0,1,44,138,02/03/22
770,Nipsey Hussle,"1,530,645,791","243,087,735",277,0,3,33,137,12/31/21
771,KSI,"1,530,068,366","25,131,124",114,0,1,37,87,12/23/21
772,beabadoobee,"1,529,361,620","8,530,835",57,1,1,9,46,12/12/21
773,Mitski,"1,522,094,310","16,224,739",73,0,4,35,72,02/07/22
774,Los Temerarios,"1,521,220,727","123,656",322,0,0,48,130,12/12/21
775,Lily Allen,"1,520,889,484","314,019,737",115,0,3,23,78,02/02/22
776,Lee Brice,"1,514,026,248","12,190,065",94,0,6,14,65,09/03/21
777,*NSYNC,"1,513,539,813","20,964,637",92,0,5,16,70,02/07/22
778,Jack Ü,"1,509,853,886","912,261",32,0,3,10,30,12/26/20
779,Felipe Araújo,"1,507,060,178","144,991,670",97,0,5,18,64,09/03/21
780,Rich Brian,"1,504,329,034","506,667,039",56,0,4,35,54,01/17/22
781,Wolfgang Amadeus Mozart,"1,499,926,731","4,517,918","12,276",0,0,15,216,12/10/21
782,Cigarettes After Sex,"1,499,760,491","2,475,599",30,0,3,28,30,12/17/21
783,Yusuf / Cat Stevens,"1,499,356,330","16,380,259",277,0,3,18,62,12/24/21
784,Ice Cube,"1,494,097,969","176,529,482",265,0,3,20,145,01/28/21
785,Neil Young,"1,492,248,289","17,581,131",856,0,3,22,131,09/02/21
786,Kevin Roldan,"1,489,016,332","399,120,073",126,0,2,29,89,06/11/21
787,Internet Money,"1,487,270,931","240,760,241",40,0,3,10,23,09/08/21
788,Greeicy,"1,484,779,234","44,053,534",53,0,5,29,48,01/31/22
789,Dido,"1,481,955,257","5,150,938",196,0,3,14,81,02/04/22
790,Bea Miller,"1,477,779,026","1,020,485,256",42,0,4,23,42,12/31/21
791,CRO,"1,475,265,559","154,703,547",147,0,1,36,118,01/15/22
792,Kiiara,"1,474,960,265","273,631,190",71,0,3,18,35,12/09/21
793,Martin Solveig,"1,474,236,399","1,215,667",247,0,5,16,60,02/12/21
794,Simple Plan,"1,468,658,373","1,825,700",119,0,4,29,88,11/19/21
795,Banda El Recodo,"1,464,524,587","1,277,033",550,0,1,36,155,02/24/21
796,will.i.am,"1,464,072,652","1,916,862,436",99,0,4,14,43,12/30/21
797,Ramin Djawadi,"1,463,572,669","487,083",945,0,1,28,252,01/01/22
798,Tears For Fears,"1,462,819,844","2,338,230",211,0,2,12,56,01/15/22
799,IU,"1,462,347,365","64,386,570",165,0,2,29,90,02/06/22
800,Yellow Claw,"1,460,222,344","76,991,831",238,0,2,30,115,07/09/21
801,Ferrugem,"1,451,970,050","261,221,335",150,0,1,33,111,12/04/21
802,Tina Turner,"1,450,798,288","21,661,158",253,0,5,16,75,02/02/22
803,Beastie Boys,"1,450,301,613","668,673",306,0,3,20,158,12/26/21
804,Tracy Chapman,"1,449,056,504","78,685,603",102,0,4,14,88,01/30/22
805,Selena,"1,447,606,163","2,274,813",133,0,5,23,87,01/31/22
806,Brad Paisley,"1,444,090,352","54,065,740",233,0,1,34,126,11/05/21
807,Cyndi Lauper,"1,443,798,328","6,576,434",219,0,3,8,33,02/01/22
808,KALEO,"1,440,760,955","26,658",27,0,3,19,25,12/27/21
809,Jowell & Randy,"1,437,376,703","749,282,863",171,0,3,23,88,11/22/21
810,Olivia O'Brien,"1,434,820,794","1,369,199,313",52,0,3,21,42,01/20/22
811,Granular,"1,434,614,692",0,432,0,2,19,69,03/05/21
812,Pineapple StormTv,"1,433,855,785","132,014,674",213,0,3,26,100,01/17/22
813,Audioslave,"1,433,028,723",0,58,0,5,16,47,02/05/22
814,Alex Rose,"1,427,992,828","417,963,769",61,0,3,24,56,07/07/21
815,Chelsea Cutler,"1,426,164,636","432,991,241",78,0,3,28,65,07/16/21
816,DJ Luian,"1,425,231,812","1,986,428,348",52,0,4,15,41,02/22/21
817,TOMORROW X TOGETHER,"1,425,011,880",0,58,0,3,38,54,02/07/22
818,Joaquín Sabina,"1,422,454,877","118,190,502",345,0,0,38,215,01/23/22
819,Electric Light Orchestra,"1,422,261,000","22,736,509",235,0,3,16,111,01/04/21
820,DENNIS,"1,419,916,276","117,580,197",305,0,4,30,120,06/20/21
821,Natalia Lafourcade,"1,418,040,225","781,127,916",174,0,3,28,113,11/11/21
822,Mc Don Juan,"1,417,882,287","204,494,755",150,0,4,34,85,01/25/22
823,Lil Kleine,"1,414,464,211","319,398,817",120,0,0,41,88,01/29/22
824,Oh Wonder,"1,414,394,512","597,850,302",68,0,5,30,58,12/14/21
825,Sofía Reyes,"1,414,359,685","209,127,692",48,0,3,18,39,02/06/22
826,Tech N9ne,"1,413,659,255","538,028,931",451,0,0,27,219,10/08/21
827,Mambo Kingz,"1,409,982,433","1,796,968,260",36,0,5,11,14,02/26/21
828,Baby Lullaby Academy,"1,409,215,562","30,122,083","2,087",0,0,52,164,09/22/21
829,ZZ Top,"1,407,338,528",0,266,0,3,15,95,01/30/22
830,deadmau5,"1,406,999,842","88,245,746",433,0,1,27,188,07/24/21
831,BØRNS,"1,406,826,101","17,219,722",44,0,3,19,40,01/17/22
832,Lenny Kravitz,"1,406,286,716","44,447,299",269,0,4,19,96,01/13/22
833,Deftones,"1,403,802,898","136,424",140,0,2,34,119,02/04/22
834,LUDMILLA,"1,402,604,338","415,877,748",150,0,1,33,119,02/07/22
835,Tungevaag,"1,400,559,149","3,724,601",76,0,4,26,49,01/13/22
836,Brett Young,"1,398,473,369","15,239,416",60,0,4,18,40,11/20/21
837,Mary J. Blige,"1,397,941,051","1,920,136,534",372,0,2,26,139,02/07/22
838,NCT 127,"1,396,940,858","42,632,041",126,0,0,38,96,02/07/22
839,The Goo Goo Dolls,"1,396,855,854","279,713",248,0,2,13,69,03/23/21
840,Skepta,"1,395,471,515","1,316,004,139",147,0,1,35,107,01/16/22
841,Kris Kross Amsterdam,"1,394,452,332","10,578,924",42,0,2,13,25,12/06/21
842,Jay Chou,"1,394,403,171","20,862,440",297,0,0,45,162,04/02/21
843,Tom Walker,"1,391,545,813","90,387,030",82,0,3,20,54,09/20/21
844,La Adictiva Banda San José de Mesillas,"1,390,733,819","37,897,054",118,0,4,24,61,12/12/21
845,Santa Fe Klan,"1,388,157,319","373,652,846",194,0,2,34,111,01/25/22
846,Alina Baraz,"1,387,776,431","27,621,680",76,0,3,26,67,01/20/22
847,Blur,"1,385,514,224","17,434",354,0,2,18,87,01/05/22
848,Lauren Daigle,"1,382,314,910","135,808,339",67,0,1,33,64,02/02/22
849,Mr. Probz,"1,378,183,383","227,072,647",36,0,2,11,30,09/03/21
850,YUNGBLUD,"1,367,258,954","366,326,991",77,0,2,32,60,10/17/21
851,TLC,"1,363,580,232","212,947,053",173,0,3,9,50,01/31/22
852,Tori Kelly,"1,362,726,072","476,644,890",100,0,3,23,79,01/10/22
853,Timbaland,"1,361,230,154","1,884,854,413",162,0,4,14,60,01/25/22
854,Alvaro Soler,"1,360,944,048","30,727,530",91,0,2,16,61,01/01/22
855,Salmo,"1,359,189,476","566,995,386",149,0,1,30,93,02/02/22
856,Dennis Lloyd,"1,359,049,478",0,33,0,2,17,29,06/20/21
857,Cher,"1,358,353,753","12,736,458",397,0,2,18,67,02/06/22
858,Willie Nelson,"1,357,834,751","211,167,459","1,494",0,3,21,128,09/02/21
859,Spice Girls,"1,357,688,593","638,977",105,0,2,11,36,02/07/22
860,Río Roma,"1,357,476,383","91,319,071",102,0,3,30,81,12/07/21
861,Wallows,"1,356,392,740",0,42,0,3,26,40,02/03/22
862,Lalo Ebratt,"1,355,512,932","54,847,249",44,0,6,14,34,01/22/21
863,Juan Luis Guerra 4.40,"1,355,215,104","686,514,166",197,0,1,32,111,01/07/22
864,Angus & Julia Stone,"1,354,613,988",0,153,0,3,26,88,11/14/20
865,Gavin James,"1,353,919,817","52,147,623",105,0,3,26,80,02/19/21
866,Bing Crosby,"1,353,425,915","9,003,222","1,203",0,2,23,68,01/05/21
867,Sasha Alex Sloan,"1,352,174,447","326,906,612",41,0,3,29,40,01/09/22
868,Natiruts,"1,351,518,170","18,787,586",211,0,1,36,152,12/04/21
869,Maggie Lindemann,"1,350,568,380","2,583,992",25,0,2,14,25,02/01/22
870,Will Smith,"1,346,736,771","29,772,595",86,0,4,15,45,10/27/21
871,Dadju,"1,342,296,409","415,193,548",90,0,1,34,89,12/02/21
872,Gustavo Cerati,"1,342,097,887","144,988,143",160,0,3,32,106,01/01/22
873,Lykke Li,"1,341,816,058","68,879,026",96,0,3,25,69,12/18/21
874,Emeli Sandé,"1,336,395,313","637,494,426",156,0,4,18,80,02/01/22
875,Jack & Jack,"1,333,223,893","43,745,345",44,0,2,15,42,08/30/21
876,Dominic Fike,"1,333,020,003","112,141,133",28,0,2,18,28,02/05/22
877,The Head And The Heart,"1,332,727,170",0,77,0,3,21,66,12/18/21
878,Lupe Fiasco,"1,332,341,715","234,361,123",168,0,3,19,119,01/13/22
879,Melim,"1,332,164,320","54,192,271",85,0,2,31,64,02/07/22
880,Jeezy,"1,327,116,650","1,246,803,557",599,0,1,26,179,08/29/21
881,Oliver Tree,"1,325,146,275","38,047,893",48,0,3,25,45,11/13/21
882,Capo Plaza,"1,324,581,130","641,932,876",67,0,1,37,60,12/18/21
883,ZHU,"1,323,872,029","48,629,702",110,0,2,31,82,12/27/21
884,Beck,"1,319,503,435","84,684,229",289,0,1,27,139,01/28/22
885,The All-American Rejects,"1,319,368,743",0,86,0,4,8,61,02/07/22
886,Pabllo Vittar,"1,318,776,681","286,264,878",119,0,2,32,67,01/02/22
887,Gustavo Mioto,"1,317,266,450","68,520,551",89,0,4,26,65,12/04/21
888,Lil Xan,"1,315,933,907","15,365,065",76,0,3,17,57,11/23/21
889,Pink Sweat$,"1,315,775,666","50,344,992",56,0,2,22,45,01/31/22
890,AURORA,"1,312,164,728","315,935,845",95,0,1,26,72,02/06/22
891,Diego & Victor Hugo,"1,312,088,436","14,647,082",119,0,5,19,79,01/24/22
892,Thiaguinho,"1,311,765,041","166,121,439",248,0,0,43,179,12/04/21
893,Matuê,"1,310,902,508","204,776,129",31,0,3,26,31,01/18/22
894,Supertramp,"1,308,871,801","33,136",119,0,3,16,84,02/01/22
895,Pixies,"1,307,132,304","453,088",819,0,3,15,97,02/05/22
896,Icona Pop,"1,306,373,255","210,401,424",117,0,3,18,60,01/28/22
897,Falling In Reverse,"1,305,716,985",0,64,0,2,33,63,01/09/22
898,Salaam Remi,"1,305,008,023","319,781,912",180,1,1,2,11,01/13/22
899,Jacquees,"1,297,479,191","264,493,433",118,0,2,20,96,01/14/22
900,Genesis,"1,295,454,874","658,083",354,0,2,25,139,01/07/21
901,The Temptations,"1,294,710,510","63,148,864",723,0,3,12,54,01/11/22
902,Sin Bandera,"1,294,370,986","78,541,133",114,0,4,21,81,02/09/21
903,Vince Staples,"1,292,675,767","528,746,140",82,0,2,26,75,12/27/21
904,Evaluna Montaner,"1,290,065,093","117,487,472",45,0,4,6,24,02/03/22
905,Foreigner,"1,289,624,920","295,080",294,0,4,12,57,02/08/22
906,Duke Dumont,"1,289,398,589","23,657,051",121,0,2,15,51,12/21/21
907,Talking Heads,"1,288,941,349",0,185,0,3,18,103,01/09/22
908,Brantley Gilbert,"1,288,253,176","100,016,251",112,0,2,30,82,09/03/21
909,Johann Sebastian Bach,"1,285,784,532","998,222","13,624",0,0,13,172,12/10/21
910,Louis Armstrong,"1,285,502,051","12,982,577","1,476",0,3,18,109,01/04/21
911,Snakehips,"1,284,895,360","87,512,393",64,0,3,17,45,02/27/21
912,Bruno Martini,"1,284,419,429","17,263,864",94,0,2,15,33,10/07/21
913,Nicki Nicole,"1,282,626,874","295,602,881",39,0,2,24,39,02/05/22
914,Counting Crows,"1,282,259,086","4,093,539",192,0,3,12,68,11/24/21
915,Oliver Heldens,"1,281,119,368",0,127,0,3,26,78,11/14/20
916,Grouplove,"1,280,951,574","4,284,177",111,0,2,15,67,12/27/21
917,NEFFEX,"1,280,094,835",0,156,0,2,27,139,05/14/21
918,Andrea Bocelli,"1,278,707,389","54,470,325",484,0,2,25,160,11/27/21
919,Simone & Simaria,"1,278,346,108","216,150,065",116,0,4,20,78,01/31/22
920,JID,"1,277,052,446","594,717,413",51,0,3,26,50,01/29/22
921,AWOLNATION,"1,277,027,784","30,808,417",116,0,1,19,69,12/27/21
922,Giveon,"1,274,907,485","1,447,655,880",18,0,2,17,18,01/17/22
923,Dean Martin,"1,271,240,189","5,961,006",586,0,1,17,107,01/03/21
924,Benjamin Blümchen,"1,270,296,618","2,187,805","5,668",0,0,2,41,10/09/21
925,Gloria Trevi,"1,268,572,639","143,648,478",272,0,1,29,124,02/05/22
926,Gemitaiz,"1,266,288,238","593,315,810",160,0,0,34,122,12/18/21
927,Megadeth,"1,265,644,863",0,421,0,1,19,180,02/03/22
928,MC Kevin o Chris,"1,265,026,634","308,354,254",170,0,3,26,91,10/30/21
929,Tinie Tempah,"1,264,492,695","429,042,133",127,0,3,21,63,09/03/21
930,Julieta Venegas,"1,264,464,401","578,637,506",147,0,5,16,84,02/05/22
931,Bunbury,"1,264,052,572","153,201,830",408,0,1,22,181,11/18/21
932,Chase Atlantic,"1,262,783,947","7,662,044",71,0,3,27,69,12/08/21
933,Ruel,"1,262,024,027","51,318,767",43,0,3,20,33,01/22/22
934,RIN,"1,261,808,825","59,894,250",78,0,1,31,72,01/20/22
935,Los Enanitos Verdes,"1,260,653,189","5,203,278",180,0,3,17,85,12/02/21
936,Empire of the Sun,"1,260,338,910","152,059,781",107,0,3,11,52,12/12/21
937,Lil Jon,"1,259,193,098","1,536,589,891",142,0,3,15,49,09/02/21
938,Toby Keith,"1,257,439,909","18,017,157",292,0,3,21,84,09/02/21
939,Burna Boy,"1,256,402,442","1,273,711,775",157,0,3,33,86,01/27/22
940,Brett Eldredge,"1,253,150,709",0,93,0,3,17,68,01/01/22
941,Junior H,"1,252,652,168","199,828,838",81,0,3,29,77,12/19/21
942,A Tribe Called Quest,"1,252,612,663","2,409,663",180,0,1,32,108,12/26/21
943,Juicy J,"1,250,538,324","2,951,000,597",334,0,2,27,85,12/30/20
944,Official HIGE DANdism,"1,250,056,716","89,753",128,0,4,21,64,01/17/22
945,Dynoro,"1,249,862,868",0,14,0,1,7,13,11/17/20
946,Marracash,"1,249,512,603","386,637,841",195,0,0,39,113,02/02/22
947,Missy Elliott,"1,248,442,633","1,213,608,771",136,0,4,20,60,02/03/22
948,Chris Young,"1,247,645,486",0,92,0,3,20,68,11/14/20
949,Frenna,"1,244,134,617","321,896,243",145,0,0,39,108,12/06/21
950,Laura Pausini,"1,240,778,387","266,242,602",437,0,0,23,165,01/28/22
951,ONE OK ROCK,"1,240,194,759","2,650,929",116,0,0,39,107,01/17/22
952,Leonard Cohen,"1,239,877,367","2,999,968",386,0,0,31,182,01/29/22
953,Ultimo,"1,239,480,312","72,229,801",62,0,0,34,62,02/07/22
954,Los Bukis,"1,238,840,274","6,645,445",245,0,0,43,100,09/24/21
955,Foals,"1,238,093,216","1,315,605",164,0,2,31,77,12/15/21
956,Kina,"1,237,030,469","2,962,492",31,0,2,9,21,05/29/21
957,Death Cab for Cutie,"1,235,744,653","31,552,024",219,0,1,29,118,01/21/22
958,Sam Cooke,"1,234,057,665","398,630",354,0,3,12,73,12/24/21
959,Hungria Hip Hop,"1,233,176,813","69,096,039",63,0,1,37,59,12/04/21
960,The Score,"1,232,564,626","979,362",60,0,2,25,57,10/28/21
961,Alanis Morissette,"1,231,212,262","214,020",273,0,3,17,97,01/02/22
962,KC Rebell,"1,231,160,950","312,127,837",249,0,0,32,119,12/03/21
963,Seether,"1,230,727,184","116,581",169,0,3,23,103,12/27/20
964,HONNE,"1,229,848,408","14,542,144",122,0,2,29,85,12/18/21
965,Pantera,"1,229,462,908","17,394",170,0,3,17,87,01/13/22
966,Tyler Childers,"1,228,765,248","21,819,780",61,0,2,33,57,01/11/22
967,Max Richter,"1,225,348,164","33,749",904,0,0,18,161,02/26/21
968,Showtek,"1,223,338,892","66,492,313",247,0,2,19,69,02/26/21
969,Kelsea Ballerini,"1,223,168,569","571,625,924",74,0,1,23,59,01/21/22
970,James Blake,"1,223,006,573","598,766,856",117,0,2,31,100,02/02/22
971,Craig David,"1,222,681,022","82,078,053",162,0,1,19,88,11/08/21
972,Cash Cash,"1,222,618,389","88,365,145",133,0,3,22,63,02/26/21
973,SCH,"1,222,453,727","528,534,836",111,0,0,42,110,12/02/21
974,Dustin Lynch,"1,221,975,887","8,764,477",75,0,3,15,62,11/13/21
975,Timmy Trumpet,"1,221,086,680","73,893,196",149,0,1,25,81,02/26/21
976,Intocable,"1,220,814,315","17,782,991",304,0,2,29,163,06/27/21
977,M.I.A.,"1,220,685,775","168,940,739",116,0,3,11,75,01/18/22
978,Gzuz,"1,220,144,520","1,554,853,171",95,0,0,35,92,01/27/22
979,MadeinTYO,"1,219,806,119","481,649,702",112,0,4,17,58,12/12/21
980,a-ha,"1,218,091,808","11,723",350,0,1,10,65,01/03/21
981,Daughtry,"1,215,090,026","1,852,975",123,0,2,19,91,10/04/21
982,Ben&Ben,"1,214,241,233","15,345,817",53,0,3,25,48,01/23/22
983,Camila,"1,210,015,690","45,300,205",98,0,3,20,69,02/26/21
984,Lindsey Stirling,"1,206,995,944","232,462,185",104,0,0,43,99,02/07/22
985,Canserbero,"1,206,542,234","12,660,844",90,0,1,30,84,12/19/21
986,Chet Faker,"1,204,527,659","59,961,813",52,0,4,23,41,12/27/21
987,Eurythmics,"1,203,980,927","11,433,188",216,0,1,11,38,12/11/21
988,Beach House,"1,202,808,418","1,823,052",101,0,1,25,89,01/24/22
989,Otis Redding,"1,202,718,503","96,674,731",273,0,2,16,85,12/17/20
990,A R I Z O N A,"1,202,055,144","70,458,524",61,0,2,21,48,09/10/21
991,Micro TDH,"1,201,107,131","30,946,877",69,0,1,12,50,12/31/21
992,Petit Biscuit,"1,199,615,143","18,677,227",84,0,1,20,51,04/07/21
993,The Kinks,"1,192,307,024",0,684,0,4,12,73,01/22/22
994,Chicago,"1,192,237,080","5,105",689,0,3,10,54,01/27/22
995,Jamiroquai,"1,191,291,177","5,559,725",241,0,1,23,119,02/02/22
996,Dave Matthews Band,"1,191,228,948","12,494,077",976,0,1,23,151,10/27/21
997,MF DOOM,"1,190,155,840","84,749,542",423,0,0,25,155,01/13/22
998,Jake Owen,"1,189,060,122","30,523,629",90,0,2,16,71,09/03/21
999,Trueno,"1,188,634,132","70,486,802",42,0,2,21,31,02/07/22
1000,No Doubt,"1,188,365,027","276,933",120,0,2,14,56,02/07/22
